document;big;featur;bad;isn;year;feel;american;run;good;scene;plai;cast;high;problem;act;humor;music;audienc;find;friend;action;laugh;doesn;town;director;work;made;gener;wife;film;real;girl;funni;script;comedi;final;john;gui;brother;love;minut;don;role;fact;young;kid;origin;show;direct;back;turn;famili;life;alien;long;moment;lot;pictur;world;plot;end;man;make;human;live;set;star;movi;sex;perform;kill;great;stori;actor;call;charact;watch;time;thing
negativo (48).txt;0;0;0;0;0;0;0;0;0.8905785845030321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45482940189105603;0;0;0;0;0;0;0;0;0;0;0
positivo (983).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1810028177339588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6143068173219152;0;0;0;0.44437717500114354;0.39357740541227443;0;0;0;0;0.18297931053681976;0;0;0;0;0.4516740399520451;0;0;0;0;0;0
negativo (377).txt;0;0;0;0;0;0;0;0;0.26443279337748365;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6612196064402147;0;0;0;0;0;0;0.09814798010140259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23151269076103337;0;0;0;0.46589223983377676;0;0.4610609490369965;0;0;0;0;0
positivo (498).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2853073903154612;0;0;0;0;0;0;0;0;0;0.040912678997063676;0;0;0.5568804851522438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.207577141151801;0;0;0;0;0.1608422369138712;0;0;0;0.2589409669745534;0.3176239443844384;0;0;0.5726556645248408;0;0.20489405004689756;0
negativo (264).txt;0.37955096935796817;0;0;0;0;0;0;0;0;0;0.22981414865161248;0;0;0;0;0;0;0;0;0;0.3168322536301941;0.6129527879237228;0;0;0;0;0;0;0;0.08016871710378372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2112215024201294;0;0;0;0;0;0;0.23496711652116714;0.22062014206621236;0;0;0;0;0;0;0;0;0;0;0.41485947302290055
negativo (580).txt;0;0;0;0;0.28736701858659;0;0;0.6156148389514529;0.21611420619826974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5426885458549489;0;0;0.09358282670529158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2713186942754422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13390584776113976;0.31131977673519395
negativo (862).txt;0.2745496281591394;0;0;0;0;0;0;0;0.07811953323404876;0;0;0.14844238144525587;0;0;0.13550868421515053;0.8867555771215554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2703249685417567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13678835449272675;0;0;0;0;0;0;0;0;0;0;0
positivo (949).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16814852453924334;0;0;0;0;0;0;0;0;0;0;0.39011291519129626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5779463223343889;0;0;0;0;0;0.35696777041180705;0;0;0;0;0;0;0;0;0.598406255384753;0;0
negativo (546).txt;0;0;0;0;0;0;0;0;0.17840804322564582;0;0;0;0.4068060057218298;0;0;0;0;0;0.3211270893483099;0;0;0;0;0;0;0;0;0;0.38707123624526024;0;0;0;0;0;0;0;0;0;0;0.2734370549851119;0;0;0;0;0;0;0;0;0;0;0;0;0.3909610550842668;0;0;0;0;0;0;0;0;0;0.16798561575752077;0;0.5364659796812383;0;0;0.07809872144265033;0;0;0;0;0;0;0;0;0;0;0
negativo (82).txt;0;0.513831940386373;0;0;0;0;0;0;0;0;0.24495633553781382;0;0;0;0;0;0;0;0;0;0;0;0.3837867219009552;0;0;0;0;0;0;0.0640882054534006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4975462155898012;0;0;0;0;0;0.32516194968608486;0;0;0;0;0.10078137709496393;0;0;0;0;0;0.4014152072261293;0;0;0;0;0
positivo (504).txt;0;0;0;0;0;0;0;0;0;0.375640702681107;0;0;0;0.43428910209710836;0;0;0;0;0;0.38552473178578234;0;0;0;0;0;0.20326024049077773;0;0;0;0.1566371641315212;0;0;0;0;0;0;0;0;0;0.22828323868757433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43958792845890754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4373710173211643;0;0;0;0;0;0.1384326631032806;0
positivo (74).txt;0;0;0;0;0.24423584288039446;0;0;0;0;0;0.29314664926163914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37598316538691623;0;0;0;0.13634896390535214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.442229771717579;0;0;0;0;0.29771429596366566;0.640514278882388;0;0;0;0;0
negativo (715).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43982629547438545;0;0.24991932532258554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3890885705799277;0;0;0;0;0.2580765986684079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5019058420044745;0.4508047101596503;0;0;0.09844222975158552;0;0;0;0;0;0;0;0;0.24753682668359756;0;0
positivo (24).txt;0;0;0;0.3229396993583769;0;0;0;0;0.16109606766669682;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26854934064999514;0;0;0.3297596749017648;0;0;0;0.17937926807581217;0;0;0.6104025468454537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23824650589776802;0;0;0;0;0;0;0;0;0;0;0;0.2611132052935328;0;0;0;0.3989838611319951;0;0
positivo (651).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.118975859385822;0;0;0;0;0;0;0.03973534718734355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21390061262132895;0;0;0;0;0;0;0;0;0;0;0.15832611643868938;0;0;0.9557432792549311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (870).txt;0;0;0;0;0;0.2901323548348868;0;0;0;0;0;0;0;0;0;0;0.31243482760371927;0;0;0;0;0;0;0;0;0;0;0;0;0.10814769204826268;0;0;0;0;0;0;0;0;0;0.2977164838825867;0;0;0;0;0;0;0;0.25078938130955036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.32007787686486366;0.5419263386719442;0;0;0;0;0;0;0;0;0.4722751545159339;0;0;0.18921820195754765;0;0;0
negativo (828).txt;0;0;0.417194754438441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.908817108591739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (975).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4172897766578228;0;0;0;0;0;0.1764374476613073;0;0;0;0;0.32828542680766676;0;0;0;0.08928866089866425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5437827954178559;0;0;0;0;0;0.4854742882060908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.312443835840764;0;0.22358246640490592;0
positivo (166).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07344354340544952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2919928676228134;0;0;0;0;0;0;0.12420926022513766;0;0;0;0;0;0;0;0;0;0.902778677741875;0;0;0.22844241923648168;0;0.1634716824768042;0
negativo (151).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3474853835366442;0;0.3948982291714551;0;0;0;0;0;0;0.13188741246163108;0;0;0;0;0;0;0;0;0;0;0.7649633425780656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3474853835366442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (214).txt;0;0;0;0;0;0;0;0;0;0;0.09353407604140421;0;0;0;0;0.199575057337012;0;0;0;0;0;0;0;0;0;0;0;0;0.9536268098485907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07696467999540779;0;0;0;0;0.18998294312704306;0;0;0;0;0;0
positivo (448).txt;0;0;0;0;0.3802836386540815;0;0;0;0;0;0;0;0;0;0;0;0;0.3789040725193898;0;0;0;0;0;0;0.24804559989829886;0;0;0;0;0.09288126912596403;0;0.4848534660402183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.317217324944835;0.45606269008897493;0;0;0;0;0;0.3129850094642132;0;0;0;0;0;0;0;0;0;0;0
positivo (385).txt;0;0;0;0;0;0.6414387436882044;0;0;0.3220922179512436;0.4873859879262012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05977454648215181;0;0;0;0;0;0;0;0;0;0.49365457923228123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (693).txt;0;0.3810373482446836;0;0;0.22701306351341036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0475252664156334;0;0;0;0;0;0;0;0;0;0.3924925704340869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3689605019006003;0;0;0;0;0;0;0;0;0;0.278584345989356;0.3736773219258887;0.3859157025369925;0;0;0;0.18448025095030016;0;0;0.332606097768835;0;0;0
negativo (433).txt;0;0.3455143561900462;0;0;0;0;0;0;0.23221328022626028;0;0;0;0;0;0;0;0.3319968988632705;0;0;0;0;0;0;0;0;0;0;0;0;0.08618925102225648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6405447311983066;0.33327222730203676;0.2727507529403951;0;0.2699223344997575;0;0.20106547256654825;0;0;0
positivo (667).txt;0;0.5246516691828358;0.26289963696059654;0;0;0;0;0;0.17630394062427507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1308754140148461;0;0;0.4453507191274314;0;0;0;0;0.3390940626363941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3873436765806128;0;0;0;0;0;0;0;0.379546813063796;0;0;0;0;0;0;0;0
positivo (933).txt;0;0;0;0;0;0.3644671841268382;0;0;0.18301364683845858;0;0;0;0;0;0.3174614267368228;0;0.5887256623172169;0;0;0;0;0;0;0;0;0.24974961238201462;0;0;0;0.03396405479585205;0;0;0;0;0;0;0;0;0;0;0;0;0.4749755561399916;0;0;0;0;0;0;0;0;0;0.2673691431138265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16022967985319791;0;0;0;0;0;0;0;0;0;0;0
positivo (610).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24746063225219025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6839313159195389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4637158179139619;0;0;0;0.33250685277644754;0;0;0;0;0.3813240402374356;0
negativo (98).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8288474793522931;0;0;0;0;0;0;0;0;0;0;0.12818565440400387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.289053687893733;0;0.4615498450778633;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (886).txt;0.3266525195831169;0;0;0;0;0;0;0;0;0;0.395569379363632;0;0.423865153217275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11499251988033117;0;0;0.469564143656546;0;0;0;0;0;0;0.2849034615427889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4097876722433646;0;0.2726749825156976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (821).txt;0;0;0.511024228663119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3226793624266128;0;0;0;0;0;0;0;0;0;0;0.796700864053265;0;0;0;0;0
positivo (150).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5340590730722924;0;0;0;0;0;0;0;0;0.46247126493648755;0;0;0;0;0;0;0;0;0;0;0;0.38661031616340996;0;0;0;0;0;0;0;0;0.3977106965385919;0;0;0;0.07800572236209623;0;0;0;0;0.19255269710711825;0.31069910046277255;0;0.23144013471995567;0;0;0
positivo (908).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7016139108378746;0;0;0;0;0;0;0;0;0;0;0.27598282423592413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6569409416724964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (272).txt;0;0;0;0;0.2983692406475613;0;0;0;0.2243884211684454;0.5659030045599038;0;0;0;0;0;0;0;0;0;0.43559497644801853;0;0;0;0;0;0;0;0;0;0.08328494365064253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.43290466619528883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39533986233582435;0;0;0;0;0;0;0
positivo (764).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7953729682591085;0;0;0;0;0;0;0;0;0;0.22811073275982496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17935682248422685;0;0;0;0;0;0;0;0.5321451542491317;0;0;0
negativo (327).txt;0;0;0.1817931186770882;0;0;0;0;0;0;0;0.12971415040377587;0;0;0;0;0;0;0;0.43887615136537794;0;0;0;0;0;0;0;0;0;0;0.0678745222330222;0;0.8267342586627678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2634705671120809;0;0;0;0;0;0
positivo (877).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16734626380053413;0;0.6794443864525075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.606589216628651;0;0;0;0;0;0;0;0;0;0;0.37735934595557213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (812).txt;0;0;0;0;0;0;0;0;0.25088478843980466;0;0.3336738908034395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5553288854584332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3722936321847324;0.3070400721471836;0.4118462273119785;0;0;0;0;0.33887301025685806;0;0;0;0;0;0
negativo (449).txt;0.5578812038313141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7027266739135376;0;0;0;0;0;0;0;0;0;0;0;0.2779521224857526;0;0;0;0;0.34305451722402014;0;0;0;0;0;0
negativo (765).txt;0;0;0;0;0.2702610381287513;0;0;0;0;0;0;0;0;0.22223320330474797;0.5288452185509005;0;0;0.35904080562158536;0;0;0;0;0;0;0;0;0;0;0;0.056579245440982355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17794644834242584;0;0;0;0;0.6588760580265297;0;0;0;0;0;0
negativo (361).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6810714969084619;0;0;0;0;0;0.20153234708144915;0;0;0;0;0;0.283343781999492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4568504992088615;0;0;0;0;0;0;0;0.45445599539839693;0;0;0;0;0;0;0;0;0;0;0
positivo (279).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3177744840726087;0;0;0;0;0;0;0;0;0;0.5296241401210144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4868899310826006;0.22998946129803105;0;0;0;0;0;0;0;0;0.5379357991806515;0.19795394953261053;0;0;0;0;0;0
positivo (238).txt;0.27736659129185026;0;0;0;0;0.3143387205319463;0;0;0.23676319059385936;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2631249773094841;0;0;0.21539929252503334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7135889677424795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25170592279997345;0;0;0;0;0;0.24183572846121257;0;0;0;0;0;0;0;0;0;0.14670010043678877;0
positivo (407).txt;0;0;0;0;0.42741332002734606;0;0;0;0;0;0.22800326682083755;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3717155042340878;0;0.6053730024383017;0;0;0.2584952705791662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18761289159477426;0;0;0;0;0;0;0;0;0;0.3983278473929638;0
negativo (32).txt;0;0;0.46810948171352884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3453593676833618;0;0;0;0;0;0;0;0;0.13108048721232127;0;0;0;0;0;0;0;0;0;0;0.5068553840641409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29558142380123703;0;0.4719730834692217;0;0;0.17177461279181938;0;0;0;0;0;0;0;0;0;0.21882060822742877;0
negativo (934).txt;0;0;0;0;0;0;0;0;0.277886596882264;0;0;0;0;0;0;0;0;0;0;0;0.509528075783917;0;0;0;0;0;0;0;0;0.30942465001660385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5172868789054567;0;0;0;0.45789227283172096;0;0;0;0;0;0;0;0;0;0.30027573431179416;0;0;0;0;0;0
positivo (773).txt;0;0;0;0;0.2960137318078368;0;0;0;0;0;0;0;0;0;0.2896189694524252;0;0;0;0.30052598430860233;0;0;0;0;0;0;0;0;0;0;0.04131372074401129;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49275856935234147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.26625025068661895;0.15720891883542767;0.37264029765430695;0;0;0;0;0;0;0;0;0;0;0.484890225265215;0;0;0.15517687499187963;0
negativo (192).txt;0.34829478002550496;0;0;0;0;0;0;0;0;0.2999221553828149;0.2108888523898633;0;0;0;0;0;0;0.35013031654700083;0;0;0;0;0;0;0.3438137409015488;0;0;0;0;0.1287418789568306;0;0;0;0;0;0;0;0;0;0.3037796512122153;0;0.32192252636222174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3732530820760003;0;0;0;0.323426206632012;0.21691283174166034;0;0;0;0;0;0;0;0;0;0;0
positivo (723).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5456900913416389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4232970816458811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4795469416078401;0;0;0.46963597980460514;0;0;0;0;0.269292930002199;0
positivo (820).txt;0;0;0;0;0;0;0;0;0.17980460176860466;0.31742446732006985;0;0;0;0;0.2599124272851423;0;0;0;0;0;0;0;0;0;0.20792994182811383;0.1635802588931123;0;0;0;0.09454412161122965;0;0.7451392562043772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16930058868440645;0;0;0;0;0.052473379763759986;0;0;0;0;0;0.36575529262499906;0;0;0;0;0
positivo (288).txt;0;0;0.2851664482251503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21252907471335497;0;0;0;0;0;0;0.07098008465527748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7084084551450112;0.2881870140013137;0;0;0;0;0;0.2572854210751891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1953335032197991;0;0;0;0;0;0;0;0;0.21050301998310803;0;0.3673098632361611
negativo (320).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2783301940884039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49237795620223174;0;0;0;0;0;0.468824866447876;0;0;0;0;0;0;0;0;0;0.22662183855543538;0;0;0;0;0.35119824123730736;0;0;0;0;0.4334564601274634;0;0;0.3125977138756785;0;0;0
negativo (925).txt;0.3625079626552307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35692983544712703;0;0.4585121546968047;0;0;0;0;0;0;0.4163152342849702;0;0;0;0;0;0;0;0;0.3050899674382923;0;0.2913635706690354;0;0;0;0;0.18061167314121224;0;0;0;0;0;0;0;0;0;0.3834633023607452;0
positivo (335).txt;0;0;0.2985290404011484;0;0;0;0;0;0.45044434199099825;0;0.21300828726786047;0;0;0;0;0;0;0;0;0;0.2936629276002171;0;0;0;0;0;0;0;0.3257589459193086;0.037153067430643553;0;0;0;0;0;0;0;0.38504969537003175;0;0;0.32323859553740475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.22024719570016285;0;0;0;0;0;0;0;0;0.22626835997364242;0;0.2154923970249365;0.26453920575962786;0;0;0;0;0;0;0
negativo (89).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1650961655006281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5199809017278132;0;0;0;0;0;0;0;0;0.5626117760988956;0;0;0;0;0;0.40532500293185236;0;0;0;0;0.41475568765983095;0.2225319503403505;0;0;0;0;0;0;0;0;0;0;0
negativo (311).txt;0;0;0;0;0;0;0;0;0.21725407189321522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29647581577147614;0;0;0;0.06047769658059634;0;0;0;0;0;0;0;0;0;0;0;0.35286091106441153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.306843444804659;0;0;0;0;0.23775925311856586;0;0;0;0.7655403467515386;0;0;0;0;0;0;0
negativo (790).txt;0;0;0;0.4058027300539772;0;0;0;0.43247946816601124;0.20243167436518536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2762484278080793;0;0;0;0.07513538579583601;0;0;0.5752692076119641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44092390479273025;0;0;0;0
positivo (263).txt;0;0;0.39626681720934553;0;0;0;0.4324117362366303;0;0.265741718856455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2719833701938852;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3982190876019045;0;0;0;0;0;0;0;0;0;0.2923556620223928;0;0.31782753034317596;0.3127716768499547;0;0;0;0;0.2617409968082399;0;0;0;0;0;0;0;0;0;0;0
negativo (878).txt;0;0;0;0;0;0;0;0;0.20193775997891392;0;0;0;0;0.4415975365260291;0;0;0;0;0;0;0;0.42980052548099495;0;0;0;0.41336161115249564;0;0;0;0.0749520624691926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.438120933262951;0;0;0;0;0;0;0;0;0;0;0;0;0.13259840122846195;0;0;0;0;0;0;0.43984809163003696;0;0;0;0
negativo (336).txt;0.4746205004902254;0;0.32220570247016805;0;0.14365768578318241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10024929379002868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2084332901588077;0;0;0.486340494922534;0;0;0.3502266193062758;0;0;0;0;0;0;0.4822536888284248;0;0;0;0.07094078878111693;0;0;0;0;0;0;0;0;0;0;0
positivo (836).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4632557460887877;0;0;0;0;0;0;0;0.6282008820594527;0;0;0;0;0;0;0;0;0;0;0;0;0.5988022354132002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17942588542236804;0;0;0;0;0;0;0;0;0;0;0
positivo (660).txt;0;0;0;0;0.22423647880235656;0;0;0;0;0;0;0.48066465855916674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5488079419573165;0.12518396642321855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3644477656170365;0;0;0;0.37409811377889163;0.26892004110570367;0.23817796681720355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (658).txt;0;0;0;0;0;0;0;0;0.3011538068589194;0;0.3204248869444495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11177750484546249;0;0;0;0;0;0;0;0;0;0.46156332728176536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5605988722318614;0;0;0;0;0;0;0;0;0.39549327790431504;0;0.3322850167326106;0;0;0;0;0;0;0;0;0
negativo (424).txt;0;0;0;0;0;0;0;0;0.16407255539861446;0;0.4655245155302909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04059856998513177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7649160916221882;0.31653939386349006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16758773125076173;0;0;0;0;0;0;0;0;0;0.20332096636749403;0
