document;love;big;don;role;bad;isn;year;show;feel;back;turn;good;life;scene;plai;cast;world;act;audienc;plot;find;friend;action;end;man;make;live;doesn;set;star;movi;director;work;made;perform;film;great;funni;script;stori;actor;charact;watch;comedi;gui;time;thing
positivo (852).txt;0;0;0;0.4097165942506791;0;0;0.31485836995522426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34734607864477607;0;0.37761598784058864;0;0;0;0;0;0;0;0;0;0;0.06581306814409289;0;0;0;0;0;0;0;0;0;0;0.6822184596619313
negativo (569).txt;0;0;0;0.49342832625203004;0;0;0;0;0;0;0;0;0.2777464797540124;0.43152729299277864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4946924197506562;0;0;0;0.10567965764804342;0;0;0;0.20541788164946082;0;0;0;0;0;0.4416834714339894;0
negativo (73).txt;0;0;0;0;0;0;0;0;0;0.6531160431604934;0;0.32682586682767023;0;0;0;0;0.40565471819171234;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23834566737138327;0;0;0;0;0.12112724187950355;0;0;0.435410695440329;0;0;0;0;0;0;0.2024983875581438;0
negativo (386).txt;0.4081279778404198;0;0.648762409440974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.47041374514785006;0;0;0;0;0;0;0;0;0;0;0.43452891017723405;0;0;0;0;0;0.04933988646511788;0;0;0;0;0;0;0;0;0;0;0
positivo (513).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33820635764589607;0;0;0;0;0;0;0;0;0.47013647684144666;0;0;0.6373011615599042;0;0;0;0;0;0;0;0;0.1649257827127718;0;0;0;0.48086886826034425;0;0;0;0;0;0;0
negativo (408).txt;0;0;0;0.5095412782314259;0;0;0;0;0;0;0;0;0;0;0;0;0.8223257957889126;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19326563385503007;0;0;0;0;0.16369595636126694;0;0;0;0;0;0;0;0;0;0;0
positivo (159).txt;0;0;0;0;0;0;0.4807487749098562;0;0;0;0.34878716772167767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3577013443293731;0;0;0;0;0;0;0.055826779597991205;0;0;0.36122046364801536;0;0.315212658807311;0;0;0.5350906487405456;0;0;0
positivo (561).txt;0;0;0;0;0;0;0;0;0.5329589688953379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6219130650302158;0;0.21594742200928208;0;0;0;0;0;0;0;0;0;0.1983360230716363;0.2694271696349012;0;0;0.41305860378515225;0;0;0;0;0;0;0
positivo (827).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5448711810115591;0;0;0;0;0;0;0;0;0;0;0.48216512796228844;0;0;0;0;0;0;0;0;0;0.11387380680599293;0;0;0;0;0;0;0.6765093802776797;0;0;0;0
positivo (51).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.236877870868134;0;0;0;0;0;0;0;0;0;0.3550608112425016;0;0;0;0;0;0.09741367453043719;0;0;0.6290224010783355;0;0;0;0;0;0;0;0;0;0;0.6423878030978796;0;0
positivo (692).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9933270030598514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11533197731823538;0;0;0;0;0;0;0;0;0;0;0
negativo (499).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7349866174757085;0;0.26029050647302804;0;0;0.20493878519068748;0;0;0;0;0;0;0.5916448416881505;0;0;0;0;0;0;0;0;0
positivo (400).txt;0;0;0;0;0;0;0.5993824217028226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20880920824554142;0;0;0;0;0;0;0;0;0;0.41890026376472567;0.6493550616753311
positivo (531).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3262307011347782;0.5827007127690814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33539784896022046;0.5319213698361099;0;0;0;0;0;0;0;0;0;0.3982478477029712;0;0;0;0;0
negativo (984).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4187836365254092;0;0;0;0;0;0;0;0.43718263772002847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7959218598924849;0
negativo (223).txt;0;0;0;0;0.30138689585955203;0;0;0;0.6037917669382258;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29647309267016836;0;0;0;0;0;0.3999175913163056;0.49471553889925923;0.22107032531155352;0;0;0;0;0.05617395747468937;0;0;0;0;0;0;0;0;0;0;0
positivo (626).txt;0;0.36105050807966643;0;0;0;0;0;0;0;0;0;0;0.30015647019107217;0;0;0;0;0.3564044704224366;0;0;0;0;0;0;0;0;0;0;0;0;0.44945474845773664;0;0;0;0;0.07613761787063518;0;0;0;0;0.3582441547628622;0.40025835012377364;0;0;0.39518647300858883;0;0
negativo (609).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8397459192038043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17615543227819355;0;0;0;0.5136108009567562;0;0;0;0;0;0;0
positivo (829).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39946952288703724;0;0;0;0.9067012288344574;0.13534024499197458;0;0;0;0;0;0;0;0;0;0;0
positivo (229).txt;0;0;0;0;0;0;0;0;0;0.6840433764724323;0;0;0.37509804996495794;0;0.3642137751220603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.46716472019072613;0;0;0.07928940077507016;0;0;0;0.1849452707204705;0;0;0;0;0;0;0
negativo (406).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.49597328238293487;0;0;0;0;0;0.48851045028432294;0.4925221457875624;0.21243292220174279;0.1254138592786009;0;0.22207232195927015;0;0;0.1165652242526795;0;0;0.25089611424367797;0;0.12341340440290656;0;0;0.2661771971552879;0;0;0;0;0;0;0;0
negativo (271).txt;0;0;0;0;0;0;0.2684882972929081;0.8690097767792132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08834412550018408;0;0;0;0;0.0561205935485929;0.35576959111109974;0;0;0;0;0;0;0;0;0.18764283783000982;0
positivo (714).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9933174735438502;0;0;0;0;0;0;0;0;0;0;0.11541402320542471;0;0;0;0;0;0;0;0;0;0;0
negativo (474).txt;0;0;0;0;0;0;0.3712010309985808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.839499141294095;0;0;0;0;0;0;0;0;0.07759005660780526;0;0;0;0;0;0;0;0;0;0.38914106628273687;0
negativo (25).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7930659714600389;0.44607068244277526;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4148099699587527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (491).txt;0;0;0;0;0;0.4855979999101838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7189202335862992;0;0;0;0;0;0;0.15708356396000303;0;0;0;0;0;0.47188243679657477;0;0;0;0;0
negativo (110).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6632949797991162;0;0;0.2611214470036739;0;0.5429621054714724;0;0;0.11058490881458846;0;0;0;0.42990521007828264;0;0;0;0;0;0;0
positivo (739).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9539060510691376;0;0;0;0;0.2533150719624413;0;0;0;0;0.16091836455279765;0;0;0;0;0;0;0;0;0;0;0
positivo (694).txt;0;0;0;0;0.26964048451482947;0;0;0;0;0;0;0.3013407287267222;0;0;0;0;0.3366204169212869;0;0;0;0;0;0;0;0;0.22698462247932202;0.3625089079417126;0;0;0;0;0;0;0;0.49880319622783853;0.15635482089373037;0;0;0;0;0.3152929930642811;0;0.2985697042247126;0;0;0.28006203547346187;0
positivo (360).txt;0;0;0;0;0.32902132132381684;0;0;0;0;0;0;0;0;0;0.23474409883508132;0;0;0;0;0;0;0.8567047380623714;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04088306418587203;0;0;0;0;0;0;0;0;0;0;0.31784547349410663
negativo (871).txt;0;0;0;0;0;0;0.4007657359205232;0;0;0;0;0;0;0;0;0;0;0;0;0.6631763045412026;0;0;0;0;0;0;0;0;0;0;0.19780358488983313;0;0;0.5676724614967409;0;0.19546286672950816;0;0;0;0;0;0;0;0;0;0;0
negativo (313).txt;0;0;0;0;0;0;0;0;0;0.6585204087842311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4033411328024735;0.46861993593384943;0;0;0.31035756157904915;0;0.04579857687965804;0;0;0;0;0;0;0;0.2926479656107763;0;0;0
positivo (586).txt;0;0;0;0.47172776565673696;0;0;0;0;0;0;0;0;0.3982971366132996;0;0;0;0;0;0;0;0;0;0;0;0.32607651615762057;0.19250553957268288;0;0;0;0;0;0;0;0;0.33842778380871635;0.08840296119965792;0;0;0;0;0.5942218277006838;0;0;0;0;0;0
positivo (608).txt;0;0;0;0;0;0;0.1768080214483181;0;0;0.929938362242475;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196653203748384;0;0;0;0;0;0;0.1454434904031294;0;0;0;0;0.08623342675161774;0;0;0;0;0;0;0;0;0;0;0.19154913376687235
positivo (910).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17297139197693054;0;0;0;0;0;0;0;0.2981086448427593;0;0;0.19133140146891567;0.7333642602976513;0;0;0;0;0;0.277330710194934;0.3062137179254411;0;0.13556124520370905;0.2864579395136275;0;0;0;0;0;0;0;0;0.18885741654241311;0
negativo (183).txt;0;0.5837222331104287;0;0;0;0;0;0;0;0;0;0;0.32351522597094456;0.3350913149978384;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3691632069759936;0;0;0;0;0;0;0.5497731763008962;0.06154709567303692;0;0;0;0;0;0;0;0;0;0;0
positivo (31).txt;0;0.4091443924756106;0;0;0;0;0;0;0.6955387921243594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3287928730067681;0;0;0;0;0.1527973670341239;0.40387947742315294;0;0;0;0.08627956120019539;0;0;0;0;0;0;0;0;0;0.2163609740199183;0
negativo (205).txt;0;0.4009103136042181;0;0;0;0;0;0;0;0;0;0;0;0.5178293754521794;0;0;0;0;0;0;0;0;0;0.5060963935251229;0;0;0;0;0;0;0.34935203824927363;0;0;0;0;0.06340738118597082;0;0;0;0;0;0.29629778859162004;0;0;0;0.3180100260736565;0
negativo (291).txt;0;0;0;0.35462050815405954;0;0.410880338583259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34166719135933726;0;0;0;0;0;0;0;0.05696294462058463;0;0;0;0;0.536046241506474;0;0;0.5459806066316095;0;0;0
negativo (627).txt;0;0;0;0;0;0;0;0;0;0.31133745532817686;0.45093171696137563;0;0.2276309298335026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3896244627067893;0;0;0;0;0;0;0.5157732692726728;0.11548161357419967;0.41179582506901163;0;0;0;0;0;0;0;0;0.2171926413979816;0
negativo (788).txt;0;0;0;0;0.39321407185739143;0;0;0;0;0;0;0.3954980041483058;0;0.2992654483398926;0;0;0;0;0;0;0;0;0;0;0.4205115636505678;0.37238562781676093;0;0;0;0;0;0;0;0;0;0.4030903456629689;0.3484556730818709;0;0;0;0;0;0;0;0;0;0
negativo (896).txt;0;0;0;0;0;0.34925435007002437;0;0;0;0;0;0;0;0;0;0.3310545804599351;0;0;0;0;0;0;0;0;0;0;0.34925435007002437;0;0;0;0.1524418855052165;0;0;0;0;0;0;0;0;0.2823494843509292;0;0.6787795411156131;0.28765298097548525;0;0;0;0
positivo (601).txt;0.28188113442325463;0;0;0;0;0;0;0;0;0;0;0;0.35824896629789454;0;0;0;0.6847526833821157;0;0;0;0;0;0;0;0.3910533589429296;0;0;0;0;0;0.13411063480504445;0;0;0;0;0.09087334642886688;0;0;0;0;0;0;0.3036749939506535;0;0;0.22788068775846507;0
positivo (895).txt;0.4718437844892166;0;0;0;0;0;0;0;0;0;0;0.3078255088702863;0;0;0;0;0;0;0;0;0;0;0.45158711165653587;0;0;0.4830609938876413;0;0;0;0;0.4489783936490573;0;0;0;0;0.20915653930476694;0;0;0;0;0;0;0;0;0;0;0
positivo (538).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3824746465891965;0;0;0;0.44195567965247307;0;0.46982058637527097;0.3695924612331902;0;0;0.15054954374225316;0;0;0;0;0;0.5276297812254143;0;0;0;0;0
negativo (426).txt;0;0;0;0.4523752399457782;0;0.26207183098792336;0;0;0;0;0;0.1960658712618743;0;0.296718265335842;0.20861650208608265;0;0;0.22676708062535963;0;0.287633149125669;0;0;0;0;0;0.24614405735716374;0;0.21792560514525186;0;0;0.4861516461964533;0;0;0;0;0;0;0;0;0.21186807359023044;0;0;0;0;0;0.18222099357261196;0
positivo (787).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.351168159319319;0;0;0;0;0;0;0.4184695462527293;0;0.35519134340784586;0;0;0;0;0;0;0;0;0;0.1398102989782842;0;0;0;0.5095505621907046;0;0;0;0;0.5442559849723158;0;0
positivo (4).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6938184390495699;0;0;0;0;0;0;0;0;0;0;0;0;0.1458268240522481;0;0;0;0.5516539351555211;0.086460705222872;0.3523544951451728;0;0;0;0;0;0;0;0;0.2477888275375534;0
negativo (318).txt;0;0;0;0;0;0;0;0;0;0;0;0.23337359502166002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1531740042885384;0;0;0;0;0.08649223565704825;0;0;0;0.5043653307517812;0;0.454692969268201;0;0;0.6733969851147535;0;0
positivo (312).txt;0;0;0;0;0;0;0;0;0.49627542385921797;0;0.2884619437341559;0;0.2912319448995855;0;0;0;0;0;0;0;0;0;0;0;0;0.23459773094028868;0.4995567031213911;0;0;0;0;0;0.27203545192182305;0;0;0.17545033422445236;0;0;0;0;0.260694385183704;0;0.32915604295916134;0;0;0;0
positivo (473).txt;0;0;0;0;0;0;0;0;0;0;0;0.36149434509575123;0;0;0.5769516538937747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20096395705227565;0;0;0;0;0;0.7043167721266639;0;0;0;0;0
negativo (492).txt;0;0;0.4429065229720655;0;0;0.27333798914158625;0;0;0;0;0;0;0;0;0.21758467885313876;0;0;0;0;0.39999754416488126;0;0;0;0;0;0;0;0;0;0;0.32809164925399514;0;0;0;0;0;0;0;0;0;0;0.5312352868383484;0;0.3632133911336981;0;0;0
negativo (911).txt;0;0;0;0.46208020350063805;0;0;0;0;0;0;0;0;0;0;0.5682453988070174;0;0;0.617685316730546;0;0;0;0;0;0;0;0;0;0;0;0;0.11684264158980982;0;0;0;0;0.08247141329658102;0;0;0;0;0;0;0;0;0;0.2481736586709544;0
positivo (204).txt;0.23631088630283553;0;0;0;0.22991436718545458;0;0;0;0;0;0.49579361449760356;0;0.2252495477822921;0;0;0;0.7654030665058149;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08994373614469588;0;0;0;0;0.02856837299503204;0;0;0;0;0;0;0;0;0;0;0
negativo (587).txt;0;0;0;0;0.8018630222719519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28929087726044306;0;0;0;0;0;0;0;0.43405464161791274;0.254288969254223;0.14233822414356756;0;0;0;0;0;0;0;0;0;0;0
negativo (91).txt;0;0;0;0;0;0;0;0;0;0;0;0.29997910566724695;0;0;0;0.28505481797353044;0;0;0;0;0;0;0.22003812871575035;0.3697418388459775;0;0;0;0;0;0;0;0.6939033866828371;0;0;0;0.16676606128354407;0;0;0;0.27013028336682304;0;0;0.24768383514764203;0;0;0;0
positivo (809).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9798830722725749;0;0;0.1995724546966838;0;0;0;0;0;0;0;0;0;0;0
positivo (699).txt;0;0;0;0;0;0;0;0;0;0;0;0.33710998617466736;0;0;0.2690168832600472;0;0;0.7310564198636786;0;0;0;0;0.3709110857784915;0;0;0.3174097278070697;0;0;0;0;0;0;0;0;0;0.203025406928613;0;0;0;0;0;0;0;0;0;0;0
negativo (514).txt;0;0;0;0;0.2360007244125448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3957547142585203;0;0;0.3462178192641552;0;0.4319441966712811;0;0;0;0;0;0.6324719182948286;0.17100186066467457;0;0;0;0;0;0;0.22798450171571782
positivo (290).txt;0;0;0;0;0;0;0;0;0;0;0;0.16007480618689648;0;0;0;0.40562909329531155;0;0;0;0;0;0;0;0;0;0.20096033043342854;0;0;0;0.8707984981350153;0.09339073894069268;0;0;0;0;0.049438711700968724;0;0;0;0;0;0;0;0;0;0;0
positivo (116).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2708727643327784;0;0.4796387263490432;0;0;0.3147015080710958;0;0;0;0;0.1199484537784036;0.5069323000917222;0;0;0.38858877590784396;0;0.2802549240701698;0;0;0;0;0.3108465069443722
negativo (675).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9208274227801934;0;0;0;0;0.38997032894309697;0;0;0;0;0;0;0;0;0;0;0
positivo (674).txt;0;0;0;0.3912768751351855;0.5058169383048469;0;0;0;0;0;0;0;0;0;0.18044049680450933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1484087286280101;0;0.5400381860969131;0;0.3742807479175273;0.07332626342810908;0;0;0;0;0;0;0;0;0;0.3152199972645109;0
negativo (117).txt;0;0;0;0;0;0;0;0.8088332989514248;0;0;0.4532544133113369;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37463199452416085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (278).txt;0;0;0;0;0.5384679455692326;0;0;0;0;0.5411517093679282;0;0;0;0;0;0.51465059578629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11849149933078752;0;0;0.34005632976273165;0;0.1505434172392739;0;0;0;0;0;0;0;0;0;0;0
positivo (425).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5636890653235072;0;0;0.7235712263086984;0;0;0;0;0.336259655601919;0;0;0;0;0.21360889987853013;0;0;0;0;0;0;0;0;0;0;0
positivo (189).txt;0;0;0;0;0;0;0;0.57734340125864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29346561604021576;0.5817741264882993;0;0;0;0.09321199607237073;0;0;0;0;0;0;0;0;0;0;0.48311791393222253
negativo (602).txt;0;0;0;0;0.5717708100996559;0;0;0;0;0;0;0.19169728858422522;0;0;0.3059524144598324;0;0;0.33257165729251664;0;0;0;0;0;0;0.30573198495800297;0.2707421317356601;0;0;0;0;0;0;0;0;0;0.19537728511290703;0;0;0;0;0;0;0.3165575116862501;0;0;0.35632178273736875;0
negativo (763).txt;0;0.45769528463853304;0;0;0;0;0;0;0;0;0;0;0;0.39411651492334404;0.46182534277425996;0;0;0;0;0;0;0;0;0;0;0.32694124153393955;0;0;0;0;0.15193687267127956;0;0;0;0;0.09651787742481445;0;0;0;0.2814141107639381;0;0.4510205768734226;0;0;0;0;0
negativo (539).txt;0;0;0;0;0;0;0.27523916690714184;0;0;0;0;0;0;0.31322955783993817;0;0.3933578622903567;0;0;0;0;0.7452084931395436;0;0;0;0;0;0;0;0;0;0.18113090029606244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2885413938772892;0
negativo (932).txt;0;0;0;0;0;0;0;0;0;0.8302127637174365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5453543993310319;0;0;0;0;0.11547876900515243;0;0;0;0;0;0;0;0;0;0;0
negativo (216).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.35611558430724105;0;0;0;0;0;0;0;0;0.4732278482106571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7306044914591732;0;0;0;0;0;0;0.3397854784288264;0
positivo (405).txt;0;0;0;0;0;0;0;0;0;0;0;0.4112780631986341;0.4006066163758985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6856982826385294;0;0;0.23994757917977408;0;0.37420071471302757;0;0;0.05080888886829588;0;0;0;0;0;0;0;0;0;0;0
negativo (194).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29288891737304845;0.20592416639058966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5081056237766879;0;0;0;0;0.10759134249270236;0;0;0;0;0;0;0;0.6874970718098153;0;0.35973861918959305;0
positivo (383).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7979828637230264;0;0;0;0;0;0;0;0;0;0;0.1854360065220275;0;0;0;0.27033493831058786;0;0.3249480440805603;0;0;0;0.3875108081929966;0
positivo (935).txt;0;0;0;0;0;0;0.45973061910513296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40273377262524035;0;0.30679886025876607;0;0.19530507113442613;0.27725746265816975;0;0;0;0;0;0;0;0;0.08968857033370864;0;0;0;0.5230042338179416;0;0;0;0.3684216143736796;0;0;0
negativo (729).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27469240369586523;0;0;0;0;0;0;0;0.9468407379793312;0;0;0;0;0;0;0;0;0;0;0;0;0.16744163238138568;0;0;0;0;0;0;0;0;0;0;0
negativo (96).txt;0;0;0;0;0;0;0;0.38916523971741496;0;0;0;0;0;0.34207965987862304;0;0;0;0;0;0;0;0;0;0;0;0.5320759112599183;0;0.3768621227406751;0.44730847919409794;0;0;0;0;0;0;0.08377421760189102;0;0;0;0;0;0;0;0;0;0.31511758519572786;0
positivo (484).txt;0;0;0;0;0;0;0.24852728089793108;0;0;0;0;0;0;0;0;0;0;0;0.49528231442027426;0.4112562251485708;0;0;0;0.4146335014138943;0.44709566413124285;0;0;0;0;0;0.2044402448378732;0;0;0;0;0;0;0;0;0;0;0;0;0.33194374502233515;0;0;0
positivo (653).txt;0;0;0;0;0;0;0;0;0;0.3789318790540237;0;0;0;0;0.20175944235595417;0;0;0;0;0;0;0;0;0;0.3024211211296259;0.17854012238370676;0;0;0;0;0.1244573537773388;0;0.5175800580440335;0;0.4708145392079076;0.07027690385298425;0;0;0;0.20490413727173157;0.3306682126953343;0;0;0;0;0.17623153336924238;0
positivo (349).txt;0;0;0;0.6180343870569744;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2619759900187543;0;0;0;0;0;0;0;0;0;0;0;0;0.06618353564641011;0.6293435598152344;0;0;0.3859384671126113;0;0;0;0;0;0;0
negativo (481).txt;0;0;0;0;0;0;0;0;0;0;0;0.3185297245656266;0;0;0.22594636697571926;0;0.7907151714064596;0;0;0;0;0;0;0;0;0.2999152719268632;0;0;0;0;0;0;0;0;0;0.19675425004235395;0;0;0;0;0;0;0;0;0;0;0.305933270962116
negativo (650).txt;0.4626450579211043;0;0;0;0;0.40343412814987717;0;0;0;0;0;0.2012162429776116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3354753014922862;0;0;0;0;0;0;0;0;0;0;0.6031540176520929;0.3261503200456803;0;0;0;0;0;0;0
positivo (123).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9413915122773941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33731590625418306;0;0;0;0;0;0;0;0;0;0;0
negativo (115).txt;0;0;0;0;0;0;0;0;0;0;0;0.3801789548391665;0;0;0.4045150908459616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8317640912994996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (431).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07117026588040372;0;0.7277353170860494;0;0;0;0;0;0.6821554819248907;0;0;0
positivo (399).txt;0;0;0;0.27334689591167616;0;0;0;0;0;0;0;0;0;0.31874037157322366;0.1680748436129186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02927193762721526;0;0;0;0.2275926910809416;0.8263852361142018;0;0;0;0;0.24468154637378353;0
negativo (814).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15620676909866085;0;0;0;0;0.32305865879239676;0;0;0;0;0.585353350594492;0;0;0;0;0;0.09635772629579424;0;0;0;0;0.06801248038842986;0;0;0;0;0;0;0.48486389187406775;0;0;0;0.5287631801346113
positivo (568).txt;0.4477180053949889;0;0;0;0;0;0.3884192119840488;0;0;0;0;0;0;0;0;0;0;0;0;0.2142485368455341;0;0;0;0.2160079667437863;0;0;0;0.48697699328614424;0;0;0.19170978375697606;0;0;0;0;0.17590966424862328;0;0;0;0;0;0;0;0;0.4214056784588774;0.27146093121842835;0
negativo (334).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.46670618091457444;0;0;0;0;0;0;0.4686047148958402;0;0;0;0;0;0;0;0;0;0;0.27953861399436214;0;0;0;0;0.08878843300725135;0;0;0;0.6903403068949027;0;0;0;0;0;0;0
positivo (60).txt;0;0.6609707779610631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3541088591314231;0;0;0;0;0;0;0;0;0;0.11615350989653322;0;0;0;0;0;0.651331642640602;0;0;0;0;0
negativo (961).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9267108395194892;0;0;0;0;0;0;0;0;0;0;0.10767496715369054;0;0;0;0;0;0;0;0;0;0.36001822365754665;0
negativo (948).txt;0.48660408009752315;0;0;0;0;0;0.6332324288799476;0;0;0;0;0;0;0;0;0;0;0;0.2804331731116991;0;0;0;0;0;0;0;0;0.5292728659362381;0;0;0;0;0;0;0;0.058827111516629615;0;0;0;0;0;0;0;0;0;0;0
positivo (224).txt;0;0;0;0;0;0.3340951635993069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6161542321682274;0;0;0;0;0;0;0.18228154018353962;0;0;0;0;0.030878486207984068;0.5872510811649995;0;0;0.3601256873774675;0;0;0;0;0;0;0
positivo (771).txt;0;0;0;0;0;0;0;0;0;0;0;0;0.5022695423229672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38209316517499126;0;0;0;0;0;0;0;0.08493704734978445;0;0;0;0.3714723783084694;0;0.5953563803265327;0;0;0;0.31949158130860433;0
negativo (989).txt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17373132511990014;0;0;0;0;0;0;0;0;0;0.5208184707945612;0;0;0;0;0.39970416804394454;0.28578113605880423;0;0;0;0;0.09077121364780423;0;0;0.6525824686022332;0;0;0;0;0;0;0.15174971472281548;0
positivo (506).txt;0;0;0;0;0;0;0;0.6187215035195363;0;0;0;0;0.39380500958527037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19656140391473378;0;0;0;0;0.14983872569659318;0.6332560984947241;0;0;0;0;0;0;0;0;0;0
