document;love;bad;year;movi;work;film;good;life;stori;scene;plai;charact;plot;action;end;time;make;thing
negativo (668).txt;0;0;0;0.18113469749860495;0;0;0;0;0.901721510941018;0;0;0;0;0;0;0;0.3925411291423314;0
positivo (676).txt;0;0;0;0;0.49187953433753;0.08665748532625853;0;0;0;0;0.3830245765138746;0;0;0.35259150269885314;0;0;0;0.6924712340218587
negativo (368).txt;0;0;0;0;0;0.25645689133656246;0;0.5773479016572496;0;0;0;0;0;0;0;0.3664205347279617;0;0.6831070597407352
positivo (1001).txt;0;0;0;0.2757410060617516;0;0.14333091524077585;0;0.8131368311785927;0.3431722359769227;0;0;0;0;0;0.3527952048253074;0;0;0
negativo (756).txt;0;0;0.9049193485076752;0;0;0.09545369464696332;0.30200673312256804;0;0;0;0;0;0;0;0;0;0.28425604307265473;0
positivo (457).txt;0;0;0.947045791044278;0;0;0.3210985357570438;0;0;0;0;0;0;0;0;0;0;0;0
negativo (537).txt;0.7343736040141301;0;0;0;0;0.12953367343152844;0;0;0;0;0;0;0;0;0;0.666270543529152;0;0
positivo (845).txt;0;0;0;0;0;0.4086453915009379;0;0;0;0;0;0;0;0;0;0;0.9126932365285968;0
positivo (432).txt;0;0;0.7374246842609911;0.24050078809746048;0;0.2000207285320031;0;0;0.5986283606083199;0;0;0;0;0;0;0;0;0
positivo (49).txt;0;0;0.7024017994164725;0;0;0.11907565158863434;0;0;0;0;0.7017497426969557;0;0;0;0;0;0;0
positivo (33).txt;0;0;0;0;0;0.22322669527193068;0;0;0;0;0;0.6430126163007378;0;0;0.7326012679459766;0;0;0
positivo (563).txt;0;0.29377388522197984;0;0.7258401323855898;0.2687459722742539;0;0.2949196751883622;0;0;0;0;0.3835793232765919;0;0;0;0;0;0.2837567565854269
negativo (41).txt;0;0;0;0;0;0.19912877888725103;0.5512720401157967;0;0;0;0;0;0.8102140872667173;0;0;0;0;0
negativo (255).txt;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (344).txt;0;0;0;0;0;0.07173557513865941;0;0;0;0.9033980281449172;0.42275999101547074;0;0;0;0;0;0;0
negativo (158).txt;0;0;0;0;0;0.16478207355970867;0;0;0.9863299996620618;0;0;0;0;0;0;0;0;0
negativo (458).txt;0;0;0;0;0;0.3169092022836333;0;0;0.948455880633333;0;0;0;0;0;0;0;0;0
negativo (521).txt;0;0;0;0.2344853493737;0.4919765095309122;0.06500592753816982;0;0;0;0;0;0;0;0;0;0.8359126535612297;0;0
negativo (943).txt;0;0;0;0;0;0.22944530984737593;0.5444579336105289;0;0;0;0;0;0;0;0.8067963859100974;0;0;0
negativo (530).txt;0;0;0;0.4724987849047566;0.5948132032365996;0.1178909457238493;0;0;0;0;0;0;0;0.6395653808918058;0;0;0;0
negativo (167).txt;0;0;0.5610090912627341;0;0;0.12680780553192314;0;0;0;0;0;0;0;0;0.6242503321900983;0;0.5286776926798512;0
negativo (643).txt;0;0;0;0.14709588145080651;0.6944031542295549;0.061168667272567166;0.3386810905680835;0;0;0;0.36048592593833734;0;0.49776547820469286;0;0;0;0;0
negativo (149).txt;0;0.5857837442081743;0;0.17027315377932345;0;0.1239118194604743;0.19602281466913243;0;0;0;0;0;0;0.43214720042007715;0;0.4552528042351474;0;0.4243572276464785
positivo (642).txt;0;0;0;0;0;0.30823733517153934;0;0;0;0;0;0.9513094897068716;0;0;0;0;0;0
positivo (450).txt;0;0;0.7236153025152111;0;0;0.12267190049639386;0.6792146190965138;0;0;0;0;0;0;0;0;0;0;0
negativo (634).txt;0.9847977085011393;0;0;0;0;0.17370513328887247;0;0;0;0;0;0;0;0;0;0;0;0
positivo (157).txt;0;0;0;0;0.9507144444109391;0.07537198189620356;0;0;0.3007675340415543;0;0;0;0;0;0;0;0;0
positivo (942).txt;0;0;0;0;0;0.12626822877110205;0;0.584765522121413;0;0;0.21261080874399305;0;0;0;0;0.2783461601200313;0;0.7207119242060166
positivo (554).txt;0;0;0.36649328772378736;0;0;0.21124298379418574;0;0;0;0;0;0;0;0;0.8156144353813;0;0.25902899180343725;0.29788612934152653
negativo (1).txt;0;0.35217559228169354;0;0.35829121721425045;0;0.1702772449122662;0;0;0;0;0;0;0;0;0;0;0.7764610585895363;0.3401670769302548
positivo (951).txt;0;0;0;0.22809093755784948;0;0;0;0;0.7569854834989174;0;0;0;0;0;0.5188081876544813;0.3252469314206727;0;0
negativo (659).txt;0;0;0;0;0;0.17053756881332885;0;0;0;0;0;0;0.69388232797335;0;0.6996029249149286;0;0;0
positivo (466).txt;0;0;0;0;0;0.2090919708522279;0;0;0;0.7021835355887539;0;0;0;0.6806018146267379;0;0;0;0
positivo (15).txt;0;0;0;0;0;0.1462930288986151;0.5785721534886882;0;0;0;0.6158215627647518;0;0;0;0.5144088021574956;0;0;0
positivo (441).txt;0;0;0;0;0;0.16726876072530464;0;0.9859113356105714;0;0;0;0;0;0;0;0;0;0
negativo (555).txt;0;0;0;0.5074916853964566;0;0.10551821621869067;0;0.8551713835831328;0;0;0;0;0;0;0;0;0;0
negativo (747).txt;0;0;0;0;0.9457465749624689;0.32490524148859;0;0;0;0;0;0;0;0;0;0;0;0
positivo (56).txt;0;0;0;0.2993652183237202;0;0.2987728208623777;0.5514190478755872;0;0;0;0;0;0;0.6078226103424671;0;0.38419262820671;0;0
negativo (677).txt;0;0.738477612659283;0;0.48297952107566505;0;0.044631831417646345;0;0;0;0.46839043270211445;0;0;0;0;0;0;0;0
positivo (367).txt;0;0;0.6008092112596479;0.19594555469615782;0;0.13580403385570305;0;0;0.48772632765226037;0;0;0.5867826897274099;0;0;0;0;0;0
negativo (133).txt;0;0;0;0;0;0.28635663052107063;0;0;0;0.6010360848596203;0;0;0;0;0;0;0.7461605087735738;0
positivo (353).txt;0;0;0;0.10809891838594367;0;0.13485625918395677;0;0;0;0;0;0;0.365801606904843;0.9145040172621075;0;0;0;0
positivo (319).txt;0;0;0;0.34964002916706366;0;0.11308504719541118;0.1788953575595518;0.2618561981542718;0;0.27126292094009424;0;0.8143639806725796;0;0;0;0.16619006992854907;0;0
negativo (846).txt;0;0;0;0.31303628406647355;0;0.10847806725022999;0;0.5274956809345943;0.38958790743274935;0;0;0;0;0;0;0;0.6783880620714291;0
negativo (401).txt;0;0;0;0;0;0.46587946049704965;0.5158999559409205;0;0;0;0;0;0;0;0;0.7188905088726197;0;0
positivo (804).txt;0;0;0;0;0;0.2015901018469951;0;0.9335914687990444;0;0;0;0;0;0;0;0.296257320960953;0;0
positivo (965).txt;0.7126275045227649;0;0;0.20151549210738637;0.3171015439393025;0.09776507422444598;0.23198979454811722;0;0.33439360602992646;0;0;0.3017312708723405;0;0;0;0;0.29113920893820006;0
positivo (423).txt;0.5925713571220557;0;0;0;0;0.34840551747667414;0;0;0;0;0;0;0;0;0;0;0.7262732145070038;0
positivo (184).txt;0;0;0.695878015510476;0.3782515347486753;0;0.2516686889794927;0;0;0;0;0.5561856119829212;0;0;0;0;0;0;0
positivo (649).txt;0;0.5696230600192767;0;0.27595939017284193;0;0.16065776371458548;0.6353830324440326;0;0.41213282993491646;0;0;0;0;0;0;0;0;0
negativo (66).txt;0;0.4715068132214077;0;0.3197964381714516;0;0.056993501872558076;0.5259397833937792;0;0;0;0;0;0;0;0;0.48858713033579915;0.39602179772947055;0
negativo (781).txt;0;0;0;0.36658666764578834;0;0;0;0;0;0;0;0;0;0.930383907376066;0;0;0;0
positivo (182).txt;0;0;0;0.34174929512577007;0;0.4263412826654904;0;0;0;0;0.8375204654073736;0;0;0;0;0;0;0
positivo (254).txt;0;0;0;0;0;0.06616398624168507;0.9158484243580739;0;0.39603533999561635;0;0;0;0;0;0;0;0;0
negativo (562).txt;0;0;0;0;0;0.3943173260751281;0;0;0;0;0;0.47326891761946305;0;0;0;0;0;0.7877375057544632
negativo (296).txt;0.4285639159688873;0.4169198726087365;0;0.2827731997173943;0;0.10079058403372335;0;0;0;0.5641336390743351;0;0.48388490647033294;0;0;0;0;0;0
negativo (803).txt;0;0;0;0;0;0.220668056419237;0;0;0;0;0.9753489677423955;0;0;0;0;0;0;0
negativo (959).txt;0;0;0;0.4053701876579626;0;0.2528550142244524;0;0;0;0;0;0;0;0;0;0;0.8784869678826772;0
negativo (564).txt;0;0;0;0;0;0.21950461797761925;0;0;0;0;0;0.7903637965653233;0;0;0;0;0.5719639776815912;0
positivo (240).txt;0;0;0;0;0;0.6068841358135132;0;0;0;0;0.7947903155536592;0;0;0;0;0;0;0
positivo (141).txt;0;0;0;0;0;0.2919664595610828;0;0;0.6990451612586815;0;0;0;0;0;0;0;0.4564668363665912;0.4666149122238446
positivo (782).txt;0;0;0;0.19140856004814358;0;0.1392925567503937;0;0;0;0;0;0;0;0.9715762176866181;0;0;0;0
negativo (916).txt;0;0.4597155404094096;0.4097313706810981;0.4008845363881841;0;0;0;0;0;0;0;0;0;0.6782871178717047;0;0;0;0
positivo (917).txt;0;0;0;0;0;0.18844872134780313;0;0;0;0;0;0;0;0;0;0;0.9820830308188702;0
positivo (317).txt;0;0;0;0;0.6297588036574401;0.24963420629237065;0;0;0;0;0.7355858972715069;0;0;0;0;0;0;0
positivo (297).txt;0;0;0.5280636517895878;0.6888824154200446;0;0.25065805029855953;0;0;0.4286727647101164;0;0;0;0;0;0;0;0;0
positivo (536).txt;0;0;0.472030641546696;0.6927579815876932;0;0;0;0;0;0;0.18863697759639;0;0;0;0;0;0;0.5115560018911507
positivo (780).txt;0;0;0;0.6968492168295001;0;0.18111204687964;0.401115331016693;0;0;0;0;0;0;0;0;0;0.5663091794263522;0
positivo (802).txt;0;0;0;0;0;0.09876124961547875;0;0.800409611768133;0;0;0.2910153359711163;0;0;0;0;0;0.5146850912870842;0
positivo (295).txt;0;0;0;0;0;0.1668340357304599;0;0;0;0;0;0;0.6788134128061568;0;0;0.7151075129771367;0;0
positivo (92).txt;0.6043991220723383;0;0.5240477383209609;0;0;0.21321582930781474;0;0;0.42541271694201344;0;0;0;0;0;0;0.3655662725081014;0;0
negativo (783).txt;0;0;0;0.36658666764578834;0;0;0;0;0;0;0;0;0;0.930383907376066;0;0;0;0
negativo (23).txt;0;0.5060805160361367;0;0.4413160644200989;0;0.26508129567065675;0;0;0;0;0.4806788562213231;0;0;0.49779753559120715;0;0;0;0
negativo (135).txt;0;0.7536859240203498;0;0.6572347586164258;0;0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (99).txt;0.44138563890342974;0;0;0.24962843468222157;0;0;0.4310679690405847;0;0;0;0.3058805471961941;0;0.422365384868509;0;0;0.5339375815083385;0;0
negativo (298).txt;0;0;0;0.6311981760061137;0;0;0;0;0;0;0;0;0;0.5339861640291532;0;0.5625367892253671;0;0
negativo (512).txt;0;0;0.4496559177041431;0.5865960545592973;0;0.07317940896272779;0.33765219923495776;0;0;0;0.28751263433613194;0;0.2977519792507016;0;0;0.3136718770564311;0.2542451344628951;0
positivo (134).txt;0;0;0.2732472651943004;0;0;0.22234860679357635;0;0;0.554543283860561;0;0;0;0.7539089967933373;0;0;0;0;0
positivo (58).txt;0;0;0;0.2025311805493701;0;0;0.6994772432711709;0;0;0;0;0;0.6853558980931307;0;0;0;0;0
negativo (620).txt;0;0;0;0;0;0.2561334421167728;0.4727232496365021;0;0.4088342741318694;0;0.3018947613614186;0;0;0;0;0;0.5339262698712757;0.40934730581923245
negativo (918).txt;0;0.5898384665337296;0;0.42862940850645315;0;0;0;0.5778248036210175;0;0;0;0;0;0;0;0.3667232060844784;0;0
positivo (915).txt;0.6484423132751163;0;0.42167673060761673;0.22920665255264636;0;0.28594136005107423;0;0;0;0;0.3370282222523007;0;0;0;0;0.3922054661292896;0;0
negativo (273).txt;0;0;0;0;0.7923856235351592;0.07852472845948588;0;0;0;0;0;0;0.426001314674812;0;0.42951341135113896;0;0;0
negativo (670).txt;0;0;0;0.6385177040680745;0;0.28448847156136;0.3150333989560694;0;0;0;0;0.409739695745678;0;0;0;0;0.4941950934729534;0
negativo (853).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (893).txt;0;0.7348672508698507;0;0.6408243604500727;0;0.22206814866779773;0;0;0;0;0;0;0;0;0;0;0;0
negativo (456).txt;0;0;0;0;0;0.22124987753283376;0;0;0;0;0;0;0;0.6001468616937478;0;0;0.76868214243005;0
negativo (248).txt;0;0;0.4083172426723632;0;0;0.16612932973626757;0;0.8975957192064905;0;0;0;0;0;0;0;0;0;0
negativo (185).txt;0;0.6394763787674997;0;0;0;0.19324216092307042;0;0;0;0;0;0;0.6290101186122732;0;0;0.3975848323610467;0;0
negativo (3).txt;0;0;0;0.23124388955927822;0;0.28848286708821785;0;0;0;0;0;0.6924878275959279;0.5216788946688132;0;0;0;0.33408926715274145;0
negativo (941).txt;0;0;0;0;0;0.12098636430815514;0;0;0;0;0;0;0;0;0.9926541692107551;0;0;0
positivo (732).txt;0;0;0;0;0;0.20172723785157226;0;0;0;0;0;0.7263533088641487;0;0;0;0;0.6570517424152209;0
negativo (805).txt;0;0;0;0;0;0.13351273634999145;0.5544289401089769;0;0;0;0;0;0;0;0;0.34336864330106087;0.5218419306445811;0.5334434120135885
positivo (310).txt;0;0;0;0.24353197473083277;0;0.4253376095890103;0;0;0;0;0.47745646467087904;0;0;0;0;0.7292567582798208;0;0
positivo (206).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (733).txt;0;0;0;0.716856725156745;0;0.11923969609680635;0;0;0;0;0;0.6869485646482479;0;0;0;0;0;0
negativo (894).txt;0;0.5562319741310628;0;0.6790693123519911;0;0.05378774120802217;0;0;0;0;0;0.3873438631179961;0;0;0;0.2766630994126624;0;0
negativo (966).txt;0;0;0;0.7688444497318438;0;0.6394358545753734;0;0;0;0;0;0;0;0;0;0;0;0
positivo (247).txt;0;0;0.23560645194203902;0;0;0;0;0.6474112545937001;0.28689174722192023;0;0.3766203723633368;0.460211944147224;0;0;0;0.16435482135896345;0.24978179854794486;0
negativo (160).txt;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0
positivo (852).txt;0;0;0.3791224223570124;0;0;0.0771255133654727;0;0;0;0;0;0;0;0.4184104897046882;0;0;0;0.8217362753093881
positivo (644).txt;0;0;0;0.23139937563474677;0;0.09622561335964584;0.5327857729514964;0;0.5759741162506402;0;0.567087381132026;0;0;0;0;0;0;0
positivo (789).txt;0;0;0;0.41710342785270377;0;0.1734491852860056;0;0;0;0;0;0;0;0;0;0.8921547570893432;0;0
negativo (569).txt;0;0;0;0;0;0.1439283135822665;0;0.38882188457974776;0.28716880507740955;0.6041844390927619;0;0;0;0;0;0.6169257844909672;0;0
negativo (73).txt;0;0;0;0.5070542842645612;0;0.2530254511335014;0.7004806508986006;0;0;0;0;0;0;0;0;0.4338213129899388;0;0
negativo (386).txt;0.9931570546543789;0;0;0;0;0.11678640670146202;0;0;0;0;0;0;0;0;0;0;0;0
positivo (159).txt;0;0;0.993674047549576;0;0;0.11230265903549688;0;0;0;0;0;0;0;0;0;0;0;0
negativo (408).txt;0;0;0;0.768844449731844;0;0.6394358545753736;0;0;0;0;0;0;0;0;0;0;0;0
positivo (513).txt;0;0;0;0;0;0.20863533049750085;0;0;0.6244104137472476;0;0.439125966022458;0;0;0;0.6113520426374911;0;0;0
positivo (561).txt;0;0;0;0;0;0.24107620468833196;0;0;0.5153574912439342;0;0;0;0;0;0.7770528260849769;0;0.2692170596845201;0
positivo (827).txt;0;0;0;0;0;0.1507915304672766;0;0;0;0;0.7405510439129364;0;0;0;0;0;0.6548633946853317;0
positivo (51).txt;0;0;0;0.37780621912270135;0;0;0;0;0;0;0.925884690872578;0;0;0;0;0;0;0
positivo (400).txt;0;0;0.6001857750881635;0;0;0.20349467299834648;0;0;0;0;0;0;0;0;0;0.4186787969247683;0;0.6504421714870162
positivo (692).txt;0;0;0;0;0;0.11240569133912429;0;0;0;0;0.9936623976756761;0;0;0;0;0;0;0
negativo (499).txt;0;0;0;0.2668269125967595;0;0;0;0;0;0;0;0;0;0;0;0;0.9637444675400638;0
positivo (531).txt;0;0;0;0.542663071350537;0;0;0;0;0;0;0.5319588769418065;0.6500281103423252;0;0;0;0;0;0
negativo (223).txt;0;0.6288828107839904;0;0.4570025227250976;0;0.11402454635540868;0;0;0;0;0;0;0;0.6185899347320223;0;0;0;0
negativo (984).txt;0;0;0;0.43453523528455457;0;0;0;0;0;0;0;0;0;0.42012760084466483;0;0.7966629954407968;0;0
positivo (626).txt;0;0;0;0.660949529281399;0;0.10994026873307025;0;0.44550493314398715;0;0;0;0.5937880190758055;0;0;0;0;0;0
negativo (609).txt;0;0;0;0;0;0.3169092022836333;0;0;0.948455880633333;0;0;0;0;0;0;0;0;0
positivo (829).txt;0;0;0;0.9488708976882622;0;0.3156644096509322;0;0;0;0;0;0;0;0;0;0;0;0
positivo (229).txt;0;0;0;0;0.6408316332015258;0.10584309897180143;0;0.5146826356665171;0.25341645852092176;0;0.499012965144586;0;0;0;0;0;0;0
negativo (406).txt;0;0;0;0.15944296198700747;0;0.16575775940398293;0;0;0;0;0;0;0;0.6744342655710048;0.67999452621086;0;0.17276623749201825;0
negativo (271).txt;0;0;0.782212640965307;0.2551077562591753;0;0.15912683591845495;0;0;0;0;0;0;0;0;0;0.5456574631589584;0;0
positivo (714).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (25).txt;0;0;0;0;0;0;0;0;0;0.8719256193407148;0.48963835055815524;0;0;0;0;0;0;0
negativo (474).txt;0;0;0.6841806995040132;0;0;0.13918403284072922;0;0;0;0;0;0;0;0;0;0.7159082171817768;0;0
positivo (491).txt;0;0;0;0;0;0.30823733517153934;0;0;0;0;0;0.9513094897068716;0;0;0;0;0;0
negativo (110).txt;0;0;0;0.3465088555148149;0.7270143644925319;0.14409298670318105;0;0;0.5749947287186988;0;0;0;0;0;0;0;0;0
positivo (694).txt;0;0.4799261353675285;0;0;0;0.2707188843573899;0.5353310717944707;0;0;0;0;0;0;0;0;0.4973114421196337;0.4030932439917001;0
positivo (739).txt;0;0;0;0.2518015513299924;0;0.15706454688031066;0;0;0;0;0;0;0;0;0;0;0.9549485362369493;0
positivo (360).txt;0;0.6382220835851927;0;0;0;0.07714525113095247;0;0;0;0;0.4546408892933173;0;0;0;0;0;0;0.6164599289773012
negativo (871).txt;0;0;0.4876523664051948;0.23856153911278477;0;0.23147586654063104;0;0;0;0;0;0;0.8072809206247952;0;0;0;0;0
negativo (313).txt;0;0;0;0.9954270564457426;0;0.09552473656474886;0;0;0;0;0;0;0;0;0;0;0;0
positivo (586).txt;0;0;0;0;0;0.1909155726803365;0;0.8841562570890821;0;0;0;0;0;0;0;0;0.42640234187720416;0
positivo (608).txt;0;0;0.4820893204216337;0.3930667903087757;0;0.228835233625953;0;0;0;0;0;0;0;0;0.5364341204188507;0;0;0.522456941568943
negativo (183).txt;0;0;0;0;0;0.1274949031287956;0;0.6888541562812918;0;0.7136000287627295;0;0;0;0;0;0;0;0
positivo (910).txt;0;0;0;0;0.5194159836383645;0.24707363401623592;0;0;0;0;0.3235736773404399;0;0;0.5584954732163584;0;0.3530139222291307;0.35766703476365724;0
positivo (31).txt;0;0;0;0.3527345756907521;0;0.19557587140352004;0;0;0;0;0;0;0;0;0;0.5029828873419964;0.7644191341653657;0
negativo (205).txt;0;0;0;0.37847851379562175;0;0.0674517077428144;0;0;0;0.5662995861498438;0;0.32382849653371787;0;0;0.5534195468569583;0.3469451980262904;0;0
negativo (291).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (627).txt;0;0;0;0;0;0.3366097562794642;0;0.6820126451163924;0;0;0;0;0;0;0;0.6492708401574966;0;0
negativo (788).txt;0;0.47275155754972303;0;0;0;0.47143767535434394;0.47459540418987894;0;0;0.35981966598109005;0;0;0;0;0;0;0.44670067538107167;0
negativo (896).txt;0;0;0;0.20136398647482104;0;0;0;0;0.3759099732974561;0;0;0.904513259674215;0;0;0;0;0;0
positivo (895).txt;0.4736654702838701;0;0;0.44647416185286787;0;0.2042290518340634;0.30839549256320364;0;0;0;0;0;0;0.45325420906850344;0;0;0.48378216334821933;0
positivo (601).txt;0.5281130896051642;0;0;0.24889807663590585;0;0.16560369722781434;0;0.6710667975626129;0;0;0;0;0;0;0;0.4259003178070802;0;0
positivo (538).txt;0;0;0;0;0.4844355186025822;0.19202855995637633;0;0;0;0;0;0.6914315657430412;0;0;0;0;0.5003695138309828;0
negativo (426).txt;0;0;0;0.6104208045710366;0;0;0.24802308026235406;0;0.2681281703009667;0.3760827901312598;0.2639912065727798;0;0.36452382666393224;0;0;0.23040828792314266;0.31126043077304627;0
positivo (787).txt;0;0;0;0;0;0.17888118824590962;0;0;0.6692015950623333;0;0;0;0;0;0.5503734604341703;0;0.4661113597708996;0
positivo (4).txt;0;0;0;0.4841071645671528;0;0.28183702829917956;0;0;0;0;0;0;0;0;0;0.8283768120210989;0;0
negativo (318).txt;0;0;0;0.20564791531164756;0;0.11402276105377902;0.3156628612750316;0;0.6825018489094928;0;0;0.6158375834068835;0;0;0;0;0;0
positivo (312).txt;0;0;0;0;0.5520276085448628;0.34646789758960717;0;0.5911464828020974;0;0;0;0;0;0;0;0;0.47515402893670877;0
positivo (473).txt;0;0;0;0;0;0.19591319953820038;0.3615799778701284;0;0;0;0.5772886208585398;0.7054188727822555;0;0;0;0;0;0
negativo (492).txt;0;0;0;0.42148683326474634;0;0;0;0;0;0;0.28170877982011383;0.6884691044768221;0.5186514291290457;0;0;0;0;0
negativo (911).txt;0;0;0;0.1823347945118064;0;0.12637082094233168;0;0;0;0;0.893690925702048;0;0;0;0;0.3900012405653537;0;0
positivo (204).txt;0.5763308353300349;0.5606719779546929;0;0.21729836164728603;0;0.06777136306288437;0;0.5492523698248014;0;0;0;0;0;0;0;0;0;0
negativo (587).txt;0;0.9287212067557543;0;0;0;0.16037057714935282;0;0;0;0;0;0;0;0;0;0;0.334302554741837;0
negativo (91).txt;0;0;0;0;0;0.2653308358830491;0.4896980805428014;0;0.4411613971468172;0;0;0;0;0.3598588849888961;0.6047094690876893;0;0;0
positivo (809).txt;0;0;0;0;0.9809190790804233;0.19441646096978044;0;0;0;0;0;0;0;0;0;0;0;0
positivo (699).txt;0;0;0;0;0;0.29049943173508425;0.4949072973085112;0;0;0;0.3950776710577107;0;0;0.5455303847165355;0;0;0.46581872055019646;0
negativo (514).txt;0;0.3554190725746945;0;0.5165586020351278;0.6502786600771238;0;0;0;0.25715227924251394;0;0;0;0;0;0;0;0;0.34329996073745667
positivo (290).txt;0;0;0;0.3342895271279212;0;0.1737645936778836;0.5772639952416178;0;0;0;0;0;0;0;0;0;0.7244464492522801;0
negativo (675).txt;0;0;0;0.9233469852080762;0;0.3839665934780741;0;0;0;0;0;0;0;0;0;0;0;0
positivo (116).txt;0;0;0;0.43679912942854415;0;0.16347553931826014;0;0;0.543616403159121;0;0;0.39241436495068077;0;0;0;0;0.3786389374141608;0.4354388545429075
positivo (674).txt;0;0.6022710678162456;0;0.1750656196268034;0.6427877146592947;0.08493294048004221;0;0;0;0;0.21451549618077684;0;0;0;0;0.3744529891708338;0;0
negativo (278).txt;0;0.9442814700619196;0;0.20585982312486195;0;0.2568155729715402;0;0;0;0;0;0;0;0;0;0;0;0
positivo (425).txt;0;0;0;0.33429515892765727;0;0.20852102532300754;0;0;0;0;0;0;0;0.565619472156291;0;0;0.7244586540537788;0
negativo (602).txt;0;0.6871796279137327;0;0;0;0.2284232674018844;0.229953265481991;0;0;0;0.36713704191800395;0;0;0;0;0.4272436109252162;0.3246563644212765;0
negativo (763).txt;0;0;0;0.1695678400274646;0;0.10577018218796984;0;0;0.31655234549501726;0.44400366131887714;0.5194470710088097;0.5077914291899671;0;0;0;0;0.3674743288271416;0
positivo (189).txt;0;0;0;0.5091334369119251;0;0.1587893564352751;0;0;0;0;0;0;0;0;0;0;0;0.8459131655797313
negativo (539).txt;0;0;0.5118574833226942;0.3338703755382349;0;0;0;0;0;0.582813616547708;0;0;0;0;0;0.5355938549601714;0;0
negativo (932).txt;0;0;0;0.9790609344139093;0;0.20356740088865607;0;0;0;0;0;0;0;0;0;0;0;0
negativo (216).txt;0;0;0;0;0;0;0;0.7242784665396637;0;0;0;0;0;0;0;0.6895075800213898;0;0
positivo (405).txt;0;0;0;0.3271940292877017;0.514867272832611;0.06803053394041945;0.56501121703865;0.551352817746199;0;0;0;0;0;0;0;0;0;0
negativo (194).txt;0;0;0;0.6972449625657211;0;0.1449719213821751;0;0;0;0.4057102077390535;0.28478816385760336;0;0;0;0;0.49711923444022504;0;0
positivo (383).txt;0;0;0;0;0;0.30050705722047905;0;0;0.44968351114255495;0;0;0.541013443880409;0;0;0;0.6440378109302676;0;0
positivo (935).txt;0;0;0.5819027689365569;0;0;0.11048563030662018;0;0;0.661329775435216;0;0;0;0;0;0.38849958312799976;0;0.2467652630170913;0
negativo (729).txt;0;0;0;0;0;0.16303630506677386;0;0;0;0;0.2745210019356211;0;0;0.9476588957670564;0;0;0;0
negativo (96).txt;0;0;0;0;0;0.11475383632475297;0;0;0;0.48171537974690753;0;0;0;0;0;0.4426866324100878;0.7475362168145837;0
positivo (484).txt;0;0;0.3729075334933554;0.30404649317682303;0;0;0;0;0;0;0;0;0.6173273374342652;0;0.6224167895446739;0;0;0
positivo (653).txt;0;0;0;0.18745132533722225;0.7865877249275488;0.10393354897738522;0;0;0.31105561155168926;0;0.3062563180608416;0;0;0;0;0.2672967589569698;0.270820024814835;0
negativo (481).txt;0;0;0;0;0;0.31393182222502763;0.5214570301560986;0;0;0;0.3700195170577209;0;0;0;0;0;0.49080797137205945;0.5017195122070397
positivo (349).txt;0;0;0;0;0;0.1368666007777117;0;0;0.819237380514649;0;0;0;0;0.5568820772471053;0;0;0;0
negativo (650).txt;0.7706402557641897;0;0;0;0;0;0.33450046664508953;0;0.5424232978126233;0;0;0;0;0;0;0;0;0
positivo (123).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
negativo (115).txt;0;0;0;0.8298009775214572;0;0;0.3821152533293962;0;0;0;0.40671645021740316;0;0;0;0;0;0;0
negativo (814).txt;0;0;0;0.1470063481605768;0;0.1018857259280999;0;0;0;0;0.24017767192755332;0;0.49746250180190793;0;0;0;0;0.8141585703418239
positivo (399).txt;0;0;0;0;0;0.057906490681231736;0;0;0.4621450031970452;0.6482152996176177;0.3412609076154464;0;0;0;0;0.4964138924648576;0;0
negativo (431).txt;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
positivo (568).txt;0.5866925267672407;0;0.5086951329247367;0.24885574685978812;0;0.22421686790179732;0;0;0;0;0;0;0.2807053436119375;0;0.28301957192618404;0.35485657123934405;0;0
positivo (60).txt;0;0;0;0;0;0.15081204050303093;0;0;0;0;0;0.8688391378582633;0;0;0;0;0.47156577586273374;0
negativo (334).txt;0;0;0;0.27740162353079895;0;0.08651646519569672;0;0.46744791496971594;0.6904779000434469;0;0;0;0.4693569610164269;0;0;0;0;0
negativo (961).txt;0;0;0;0;0;0.27996228933883543;0;0;0;0;0;0;0;0;0;0.9600109981391662;0;0
negativo (948).txt;0.6079790792084651;0;0.7907276411485005;0;0;0.07149291411430357;0;0;0;0;0;0;0;0;0;0;0;0
positivo (224).txt;0;0;0;0.2451926030820322;0;0.04078456747447491;0;0;0.48824537225816544;0;0;0;0;0;0.8365606152086424;0;0;0
positivo (771).txt;0;0;0;0;0;0.08949961942932011;0;0.5440116132571969;0.4017859362421293;0;0;0.6445172739875695;0;0;0;0.3452632730728488;0;0
